Secret/ConfigMap,Name,Namespace,Data Fields,Validity (years),Actual Expiry,Fingerprint,Managed Status,Managed Details,Relevant Annotations,OC Describe Command,OpenSSL Command
configmap,service-network-serving-ca,openshift-kube-apiserver-operator,ca-bundle.crt,10,Jul  3 17:59:03 2035 GMT,DFF0059F2DBBF6A7797414C51FFFE38BC5D7DB949CFA2EF9D68BFA60BD25C3F3,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-service-network-signer",openshift.io/owning-component: kube-apiserver;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver-operator service-network-serving-ca,"oc get configmap -n openshift-kube-apiserver-operator service-network-serving-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,aggregator-client-ca,openshift-kube-apiserver,ca-bundle.crt,0,Nov  3 13:12:25 2025 GMT,97AC4DB5A382E499D5186D43A232480C5A3389D6D15DC2BA68DE7CA52FDD1670,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_aggregator-client-signer@1759583545,openshift.io/owning-component: kube-apiserver;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver aggregator-client-ca,"oc get configmap -n openshift-kube-apiserver aggregator-client-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,client-ca,openshift-kube-apiserver,ca-bundle.crt,10,Jul  3 17:59:02 2035 GMT,569381FDB73838346F9685B382DB1940770BCB4E4635B66C9DD698FBD41EFC06,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=admin-kubeconfig-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-kube-apiserver client-ca,"oc get configmap -n openshift-kube-apiserver client-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-serving-ca,openshift-kube-apiserver,ca-bundle.crt,5,Jul  4 18:28:24 2030 GMT,40D90D3EF2229E27782396B6ED30D4361631A4F4D7AA7D7904DB62F5B0654855,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver etcd-serving-ca,"oc get configmap -n openshift-kube-apiserver etcd-serving-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-serving-ca-30,openshift-kube-apiserver,ca-bundle.crt,5,Jul  4 18:28:24 2030 GMT,40D90D3EF2229E27782396B6ED30D4361631A4F4D7AA7D7904DB62F5B0654855,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver etcd-serving-ca-30,"oc get configmap -n openshift-kube-apiserver etcd-serving-ca-30 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-serving-ca-31,openshift-kube-apiserver,ca-bundle.crt,5,Jul  4 18:28:24 2030 GMT,40D90D3EF2229E27782396B6ED30D4361631A4F4D7AA7D7904DB62F5B0654855,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver etcd-serving-ca-31,"oc get configmap -n openshift-kube-apiserver etcd-serving-ca-31 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-serving-ca-32,openshift-kube-apiserver,ca-bundle.crt,5,Jul  4 18:28:24 2030 GMT,40D90D3EF2229E27782396B6ED30D4361631A4F4D7AA7D7904DB62F5B0654855,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver etcd-serving-ca-32,"oc get configmap -n openshift-kube-apiserver etcd-serving-ca-32 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-serving-ca-33,openshift-kube-apiserver,ca-bundle.crt,5,Jul  4 18:28:24 2030 GMT,40D90D3EF2229E27782396B6ED30D4361631A4F4D7AA7D7904DB62F5B0654855,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver etcd-serving-ca-33,"oc get configmap -n openshift-kube-apiserver etcd-serving-ca-33 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-serving-ca-34,openshift-kube-apiserver,ca-bundle.crt,5,Jul  4 18:28:24 2030 GMT,40D90D3EF2229E27782396B6ED30D4361631A4F4D7AA7D7904DB62F5B0654855,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver etcd-serving-ca-34,"oc get configmap -n openshift-kube-apiserver etcd-serving-ca-34 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-apiserver-server-ca,openshift-kube-apiserver,ca-bundle.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-lb-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-kube-apiserver kube-apiserver-server-ca,"oc get configmap -n openshift-kube-apiserver kube-apiserver-server-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-apiserver-server-ca-30,openshift-kube-apiserver,ca-bundle.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-lb-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-kube-apiserver kube-apiserver-server-ca-30,"oc get configmap -n openshift-kube-apiserver kube-apiserver-server-ca-30 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-apiserver-server-ca-31,openshift-kube-apiserver,ca-bundle.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-lb-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-kube-apiserver kube-apiserver-server-ca-31,"oc get configmap -n openshift-kube-apiserver kube-apiserver-server-ca-31 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-apiserver-server-ca-32,openshift-kube-apiserver,ca-bundle.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-lb-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-kube-apiserver kube-apiserver-server-ca-32,"oc get configmap -n openshift-kube-apiserver kube-apiserver-server-ca-32 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-apiserver-server-ca-33,openshift-kube-apiserver,ca-bundle.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-lb-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-kube-apiserver kube-apiserver-server-ca-33,"oc get configmap -n openshift-kube-apiserver kube-apiserver-server-ca-33 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-apiserver-server-ca-34,openshift-kube-apiserver,ca-bundle.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-lb-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-kube-apiserver kube-apiserver-server-ca-34,"oc get configmap -n openshift-kube-apiserver kube-apiserver-server-ca-34 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-kube-apiserver,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-kube-apiserver kube-root-ca.crt,"oc get configmap -n openshift-kube-apiserver kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kubelet-serving-ca,openshift-kube-apiserver,ca-bundle.crt,0,Nov  3 13:11:42 2025 GMT,B537B8807001BC0061941F9E0D98983F19E0D0DF20A10430ECB6311A27E17F70,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1756991502,openshift.io/owning-component: kube-controller-manager,oc describe configmap -n openshift-kube-apiserver kubelet-serving-ca,"oc get configmap -n openshift-kube-apiserver kubelet-serving-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kubelet-serving-ca-30,openshift-kube-apiserver,ca-bundle.crt,0,Nov  3 13:11:42 2025 GMT,B537B8807001BC0061941F9E0D98983F19E0D0DF20A10430ECB6311A27E17F70,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1756991502,openshift.io/owning-component: kube-controller-manager,oc describe configmap -n openshift-kube-apiserver kubelet-serving-ca-30,"oc get configmap -n openshift-kube-apiserver kubelet-serving-ca-30 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kubelet-serving-ca-31,openshift-kube-apiserver,ca-bundle.crt,0,Nov  3 13:11:42 2025 GMT,B537B8807001BC0061941F9E0D98983F19E0D0DF20A10430ECB6311A27E17F70,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1756991502,openshift.io/owning-component: kube-controller-manager,oc describe configmap -n openshift-kube-apiserver kubelet-serving-ca-31,"oc get configmap -n openshift-kube-apiserver kubelet-serving-ca-31 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kubelet-serving-ca-32,openshift-kube-apiserver,ca-bundle.crt,0,Nov  3 13:11:42 2025 GMT,B537B8807001BC0061941F9E0D98983F19E0D0DF20A10430ECB6311A27E17F70,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1756991502,openshift.io/owning-component: kube-controller-manager,oc describe configmap -n openshift-kube-apiserver kubelet-serving-ca-32,"oc get configmap -n openshift-kube-apiserver kubelet-serving-ca-32 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kubelet-serving-ca-33,openshift-kube-apiserver,ca-bundle.crt,0,Nov  3 13:11:42 2025 GMT,B537B8807001BC0061941F9E0D98983F19E0D0DF20A10430ECB6311A27E17F70,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1756991502,openshift.io/owning-component: kube-controller-manager,oc describe configmap -n openshift-kube-apiserver kubelet-serving-ca-33,"oc get configmap -n openshift-kube-apiserver kubelet-serving-ca-33 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kubelet-serving-ca-34,openshift-kube-apiserver,ca-bundle.crt,0,Nov  3 13:11:42 2025 GMT,B537B8807001BC0061941F9E0D98983F19E0D0DF20A10430ECB6311A27E17F70,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1756991502,openshift.io/owning-component: kube-controller-manager,oc describe configmap -n openshift-kube-apiserver kubelet-serving-ca-34,"oc get configmap -n openshift-kube-apiserver kubelet-serving-ca-34 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,trusted-ca-bundle,openshift-kube-apiserver,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),"Issuer: CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES",openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n openshift-kube-apiserver trusted-ca-bundle,"oc get configmap -n openshift-kube-apiserver trusted-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,csr-controller-ca,openshift-kube-controller-manager-operator,ca-bundle.crt,0,Nov  3 13:11:42 2025 GMT,B537B8807001BC0061941F9E0D98983F19E0D0DF20A10430ECB6311A27E17F70,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1756991502,openshift.io/owning-component: kube-controller-manager,oc describe configmap -n openshift-kube-controller-manager-operator csr-controller-ca,"oc get configmap -n openshift-kube-controller-manager-operator csr-controller-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,csr-controller-signer-ca,openshift-kube-controller-manager-operator,ca-bundle.crt,0,Dec  3 13:11:42 2025 GMT,1519D38B19685364C7B0E13AA7F7D967D6257D080E779AF7D7A6562F6F6BD96F,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1759583502,openshift.io/owning-component: kube-controller-manager;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-controller-manager-operator csr-controller-signer-ca,"oc get configmap -n openshift-kube-controller-manager-operator csr-controller-signer-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,csr-signer-ca,openshift-kube-controller-manager-operator,ca-bundle.crt,0,Nov  3 13:11:42 2025 GMT,B537B8807001BC0061941F9E0D98983F19E0D0DF20A10430ECB6311A27E17F70,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1756991502,openshift.io/owning-component: kube-controller-manager,oc describe configmap -n openshift-kube-controller-manager-operator csr-signer-ca,"oc get configmap -n openshift-kube-controller-manager-operator csr-signer-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-kube-controller-manager-operator,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-kube-controller-manager-operator kube-root-ca.crt,"oc get configmap -n openshift-kube-controller-manager-operator kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,aggregator-client-ca,openshift-kube-controller-manager,ca-bundle.crt,0,Nov  3 13:12:25 2025 GMT,97AC4DB5A382E499D5186D43A232480C5A3389D6D15DC2BA68DE7CA52FDD1670,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_aggregator-client-signer@1759583545,openshift.io/owning-component: kube-apiserver;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-controller-manager aggregator-client-ca,"oc get configmap -n openshift-kube-controller-manager aggregator-client-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,client-ca,openshift-kube-controller-manager,ca-bundle.crt,10,Jul  3 17:59:02 2035 GMT,569381FDB73838346F9685B382DB1940770BCB4E4635B66C9DD698FBD41EFC06,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=admin-kubeconfig-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-kube-controller-manager client-ca,"oc get configmap -n openshift-kube-controller-manager client-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-kube-controller-manager,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-kube-controller-manager kube-root-ca.crt,"oc get configmap -n openshift-kube-controller-manager kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,service-ca,openshift-kube-controller-manager,ca-bundle.crt,2,Sep  3 18:37:56 2027 GMT,8415BFD4400E486E4361D971C89E831570AC74F305E3DAB6750DD451675C0FA8,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-service-serving-signer@1751740676,openshift.io/owning-component: service-ca,oc describe configmap -n openshift-kube-controller-manager service-ca,"oc get configmap -n openshift-kube-controller-manager service-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,service-ca-1,openshift-kube-controller-manager,ca-bundle.crt,2,Sep  3 18:37:56 2027 GMT,8415BFD4400E486E4361D971C89E831570AC74F305E3DAB6750DD451675C0FA8,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-service-serving-signer@1751740676,openshift.io/owning-component: service-ca,oc describe configmap -n openshift-kube-controller-manager service-ca-1,"oc get configmap -n openshift-kube-controller-manager service-ca-1 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,service-ca-10,openshift-kube-controller-manager,ca-bundle.crt,2,Sep  3 18:37:56 2027 GMT,8415BFD4400E486E4361D971C89E831570AC74F305E3DAB6750DD451675C0FA8,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-service-serving-signer@1751740676,openshift.io/owning-component: service-ca,oc describe configmap -n openshift-kube-controller-manager service-ca-10,"oc get configmap -n openshift-kube-controller-manager service-ca-10 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,service-ca-11,openshift-kube-controller-manager,ca-bundle.crt,2,Sep  3 18:37:56 2027 GMT,8415BFD4400E486E4361D971C89E831570AC74F305E3DAB6750DD451675C0FA8,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-service-serving-signer@1751740676,openshift.io/owning-component: service-ca,oc describe configmap -n openshift-kube-controller-manager service-ca-11,"oc get configmap -n openshift-kube-controller-manager service-ca-11 -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
